,trip_id,year,month,week,day,hour,usertype,gender,starttime,stoptime,tripduration,temperature,events,from_station_id,from_station_name,latitude_start,longitude_start,dpcapacity_start,to_station_id,to_station_name,latitude_end,longitude_end,dpcapacity_end
103,2354774,2014,6,27,0,20,Subscriber,Male,2014-06-30 20:15:00,2014-06-30 20:19:00,3.6666666666666665,70.0,rain or snow,227,Southport Ave & Waveland Ave,41.94815,-87.66394,15.0,165,Clark St & Waveland Ave,41.94893,-87.65775,19.0
104,2354770,2014,6,27,0,20,Subscriber,Male,2014-06-30 20:11:00,2014-06-30 20:22:00,11.383333333333333,70.0,rain or snow,199,Wabash Ave & Grand Ave,41.891738,-87.626937,15.0,59,Wabash Ave & Roosevelt Rd,41.8671729952,-87.6259550069,19.0
105,2354769,2014,6,27,0,20,Subscriber,Female,2014-06-30 20:11:00,2014-06-30 20:20:00,9.766666666666667,70.0,rain or snow,24,Fairbanks Ct & Grand Ave,41.89186,-87.62062,15.0,56,Desplaines St & Kinzie St,41.888716036,-87.6444478533,19.0
106,2354768,2014,6,27,0,20,Subscriber,Male,2014-06-30 20:10:00,2014-06-30 20:19:00,8.9,70.0,rain or snow,238,Ravenswood Ave & Montrose Ave,41.961626,-87.67410100000001,15.0,240,Sheridan Rd & Irving Park Rd,41.954245,-87.65440600000001,23.0
107,2354767,2014,6,27,0,20,Subscriber,Male,2014-06-30 20:09:00,2014-06-30 20:17:00,8.033333333333333,70.0,rain or snow,53,Wells St & Erie St,41.893832,-87.63419499999999,19.0,92,Carpenter St & Huron St,41.894556,-87.653449,19.0
108,2354766,2014,6,27,0,20,Subscriber,Male,2014-06-30 20:09:00,2014-06-30 20:17:00,7.516666666666667,70.0,rain or snow,165,Clark St & Waveland Ave,41.94893,-87.65775,19.0,306,Sheridan Rd & Buena Ave,41.9584,-87.65423,15.0
109,2354765,2014,6,27,0,20,Subscriber,Male,2014-06-30 20:09:00,2014-06-30 20:18:00,9.033333333333331,70.0,rain or snow,211,St Clair St & Erie St,41.894448,-87.622663,19.0,66,Clinton St & Lake St,41.8858327415,-87.6413823149,19.0
110,2354764,2014,6,27,0,20,Subscriber,Male,2014-06-30 20:09:00,2014-06-30 20:37:00,28.28333333333333,70.0,rain or snow,47,State St & Kinzie St,41.88918,-87.6277,19.0,276,California Ave & North Ave,41.91044,-87.6972,11.0
111,2354763,2014,6,27,0,20,Subscriber,Male,2014-06-30 20:08:00,2014-06-30 20:14:00,5.3,70.0,rain or snow,304,Halsted St & Waveland Ave,41.949375,-87.649626,15.0,245,Clarendon Ave & Junior Ter,41.961004,-87.649603,15.0
112,2354762,2014,6,27,0,20,Subscriber,Male,2014-06-30 20:08:00,2014-06-30 20:28:00,20.316666666666663,70.0,rain or snow,148,State St & 33rd St,41.834734000000005,-87.625813,11.0,171,May St & Cullerton St,41.855136,-87.654127,11.0
113,2354760,2014,6,27,0,20,Subscriber,Male,2014-06-30 20:07:00,2014-06-30 20:22:00,14.283333333333331,70.0,rain or snow,185,Stave St & Armitage Ave,41.917741,-87.69139200000001,11.0,223,Clifton Ave & Armitage Ave,41.918216,-87.656936,15.0
114,2354759,2014,6,27,0,20,Subscriber,Male,2014-06-30 20:07:00,2014-06-30 20:15:00,7.5,70.0,rain or snow,55,Halsted St & James M Rochford St,41.865861,-87.646611,15.0,19,Loomis St & Taylor St,41.869417,-87.660996,15.0
115,2354758,2014,6,27,0,20,Subscriber,Male,2014-06-30 20:07:00,2014-06-30 20:18:00,11.116666666666667,70.0,rain or snow,90,Millennium Park,41.8810317,-87.62408432,35.0,48,Larrabee St & Kingsbury St,41.897764,-87.642884,27.0
116,2354754,2014,6,27,0,20,Subscriber,Male,2014-06-30 20:06:00,2014-06-30 20:14:00,7.766666666666667,70.0,rain or snow,296,Broadway & Belmont Ave,41.940106,-87.645451,15.0,152,Lincoln Ave & Diversey Pkwy,41.932225,-87.658617,15.0
117,2354752,2014,6,27,0,20,Subscriber,Female,2014-06-30 20:05:00,2014-06-30 20:10:00,5.083333333333333,70.0,rain or snow,227,Southport Ave & Waveland Ave,41.94815,-87.66394,15.0,154,Southport Ave & Belmont Ave,41.93949,-87.66378,15.0
118,2354751,2014,6,27,0,20,Subscriber,Male,2014-06-30 20:05:00,2014-06-30 20:14:00,8.966666666666667,70.0,rain or snow,26,McClurg Ct & Illinois St,41.891020000000005,-87.6173,31.0,100,Orleans St & Merchandise Mart Plaza,41.888243,-87.63639,23.0
119,2354747,2014,6,27,0,20,Subscriber,Male,2014-06-30 20:03:00,2014-06-30 20:10:00,7.05,70.0,rain or snow,140,Dearborn Pkwy & Delaware Pl,41.899007,-87.629928,19.0,44,State St & Randolph St,41.8847302006,-87.6277335692,27.0
120,2354746,2014,6,27,0,20,Subscriber,Male,2014-06-30 20:03:00,2014-06-30 20:09:00,6.15,70.0,rain or snow,164,Franklin St & Lake St,41.885837,-87.6355,23.0,71,Morgan St & Lake St,41.8854833079,-87.6523048564,15.0
121,2354744,2014,6,27,0,20,Subscriber,Male,2014-06-30 20:02:00,2014-06-30 20:09:00,7.733333333333333,70.0,rain or snow,43,Michigan Ave & Washington St,41.8838927658,-87.6246491409,43.0,175,Wells St & Polk St,41.872373,-87.633523,19.0
122,2354741,2014,6,27,0,20,Subscriber,Female,2014-06-30 20:00:00,2014-06-30 20:16:00,15.5,70.0,rain or snow,5,State St & Harrison St,41.8739580629,-87.62773948590001,19.0,66,Clinton St & Lake St,41.8858327415,-87.6413823149,19.0
123,2354740,2014,6,27,0,20,Subscriber,Female,2014-06-30 20:01:00,2014-06-30 20:11:00,10.116666666666667,70.0,rain or snow,141,Clark St & Lincoln Ave,41.915689,-87.6346,23.0,177,Theater on the Lake,41.926277,-87.630834,15.0
124,2354737,2014,6,27,0,20,Subscriber,Male,2014-06-30 20:00:00,2014-06-30 20:26:00,25.316666666666663,70.0,rain or snow,90,Millennium Park,41.8810317,-87.62408432,35.0,29,Noble St & Milwaukee Ave,41.90068,-87.6626,15.0
125,2354735,2014,6,27,0,19,Subscriber,Male,2014-06-30 19:59:00,2014-06-30 20:03:00,3.6,73.0,tstorms,277,Ashland Ave & Grand Ave,41.891072,-87.666611,15.0,214,Damen Ave & Grand Ave,41.89122,-87.67685999999999,15.0
126,2354733,2014,6,27,0,19,Subscriber,Male,2014-06-30 19:59:00,2014-06-30 20:05:00,5.666666666666667,73.0,tstorms,59,Wabash Ave & Roosevelt Rd,41.8671729952,-87.6259550069,19.0,338,Calumet Ave & 18th St,41.857611,-87.619407,15.0
127,2354723,2014,6,27,0,19,Subscriber,Male,2014-06-30 19:55:00,2014-06-30 20:09:00,13.783333333333331,73.0,tstorms,67,Sheffield Ave & Fullerton Ave,41.9256018819,-87.6537080423,15.0,165,Clark St & Waveland Ave,41.94893,-87.65775,19.0
128,2354722,2014,6,27,0,19,Subscriber,Male,2014-06-30 19:53:00,2014-06-30 20:04:00,11.2,73.0,tstorms,135,Halsted St & 21st St,41.85378,-87.64665,11.0,278,Wallace Ave & 35th St,41.830629,-87.64129,15.0
129,2354721,2014,6,27,0,19,Subscriber,Male,2014-06-30 19:51:00,2014-06-30 19:57:00,6.366666666666666,73.0,tstorms,59,Wabash Ave & Roosevelt Rd,41.8671729952,-87.6259550069,19.0,338,Calumet Ave & 18th St,41.857611,-87.619407,15.0
130,2354718,2014,6,27,0,19,Subscriber,Male,2014-06-30 19:49:00,2014-06-30 20:07:00,18.73333333333333,73.0,tstorms,55,Halsted St & James M Rochford St,41.865861,-87.646611,15.0,55,Halsted St & James M Rochford St,41.865861,-87.646611,15.0
131,2354716,2014,6,27,0,19,Subscriber,Male,2014-06-30 19:45:00,2014-06-30 19:51:00,6.5,73.0,tstorms,134,Peoria St & Jackson Blvd,41.877749,-87.649633,19.0,346,Ada St & Washington Blvd,41.88283,-87.661206,15.0
132,2354714,2014,6,27,0,19,Subscriber,Female,2014-06-30 19:42:00,2014-06-30 19:55:00,12.75,73.0,tstorms,284,Michigan Ave & Jackson Blvd,41.87785,-87.62408,23.0,338,Calumet Ave & 18th St,41.857611,-87.619407,15.0
133,2354713,2014,6,27,0,19,Subscriber,Male,2014-06-30 19:39:00,2014-06-30 19:50:00,10.883333333333333,73.0,tstorms,33,State St & Van Buren St,41.877181,-87.627844,27.0,241,Morgan St & Polk St,41.871737,-87.65103,15.0
134,2354711,2014,6,27,0,19,Subscriber,Male,2014-06-30 19:37:00,2014-06-30 19:47:00,10.733333333333333,73.0,tstorms,13,Wilton Ave & Diversey Pkwy,41.93250008,-87.65268082,19.0,303,Broadway & Cornelia Ave,41.945512,-87.64598000000001,15.0
135,2354710,2014,6,27,0,19,Subscriber,Male,2014-06-30 19:37:00,2014-06-30 19:40:00,3.85,73.0,tstorms,232,Pine Grove Ave & Waveland Ave,41.949275,-87.646303,23.0,256,Broadway & Sheridan Rd,41.952833,-87.64999300000001,15.0
136,2354707,2014,6,27,0,19,Subscriber,Male,2014-06-30 19:35:00,2014-06-30 19:48:00,13.266666666666667,73.0,tstorms,19,Loomis St & Taylor St,41.869417,-87.660996,15.0,55,Halsted St & James M Rochford St,41.865861,-87.646611,15.0
137,2354702,2014,6,27,0,19,Subscriber,Male,2014-06-30 19:30:00,2014-06-30 19:34:00,4.583333333333333,73.0,tstorms,282,Halsted St & Maxwell St,41.86458,-87.64693,15.0,137,Morgan Ave & 14th Pl,41.862378,-87.651062,15.0
138,2354701,2014,6,27,0,19,Subscriber,Male,2014-06-30 19:28:00,2014-06-30 19:33:00,5.1,73.0,tstorms,192,Canal St & Adams St,41.878948,-87.63975,39.0,175,Wells St & Polk St,41.872373,-87.633523,19.0
139,2354700,2014,6,27,0,19,Subscriber,Female,2014-06-30 19:25:00,2014-06-30 19:37:00,12.05,73.0,tstorms,50,Clark St & Congress Pkwy,41.8759326655,-87.63058453549999,27.0,218,Wells St & 19th St,41.856802,-87.63387900000001,11.0
140,2354696,2014,6,27,0,19,Subscriber,Female,2014-06-30 19:21:00,2014-06-30 19:30:00,9.4,73.0,tstorms,328,Ellis Ave & 58th St,41.788746,-87.601334,15.0,247,Shore Drive & 55th St,41.795212,-87.580715,15.0
141,2354695,2014,6,27,0,19,Subscriber,Male,2014-06-30 19:20:00,2014-06-30 19:24:00,3.783333333333333,73.0,tstorms,98,LaSalle St & Washington St,41.882664,-87.63253,15.0,164,Franklin St & Lake St,41.885837,-87.6355,23.0
142,2354693,2014,6,27,0,19,Subscriber,Male,2014-06-30 19:20:00,2014-06-30 19:28:00,8.583333333333334,73.0,tstorms,337,Clark St & Chicago Ave,41.896544,-87.630931,19.0,301,Clark St & Schiller St,41.907993,-87.631501,19.0
143,2354691,2014,6,27,0,19,Subscriber,Male,2014-06-30 19:19:00,2014-06-30 19:28:00,8.95,73.0,tstorms,52,Michigan Ave & Lake St,41.886024,-87.624117,31.0,284,Michigan Ave & Jackson Blvd,41.87785,-87.62408,23.0
144,2354688,2014,6,27,0,19,Subscriber,Male,2014-06-30 19:15:00,2014-06-30 19:19:00,4.466666666666667,73.0,tstorms,254,Pine Grove Ave & Irving Park Rd,41.954383,-87.648043,15.0,303,Broadway & Cornelia Ave,41.945512,-87.64598000000001,15.0
145,2354687,2014,6,27,0,19,Subscriber,Female,2014-06-30 19:18:00,2014-06-30 19:31:00,13.3,73.0,tstorms,289,Wells St & Concord Ln,41.912202,-87.634664,19.0,74,Kingsbury St & Erie St,41.89384315,-87.64185116,23.0
146,2354685,2014,6,27,0,19,Subscriber,Male,2014-06-30 19:17:00,2014-06-30 19:21:00,3.95,73.0,tstorms,77,Clinton St & Madison St,41.8815824,-87.64127743,23.0,66,Clinton St & Lake St,41.8858327415,-87.6413823149,19.0
147,2354683,2014,6,27,0,19,Subscriber,Male,2014-06-30 19:17:00,2014-06-30 19:31:00,13.666666666666666,73.0,tstorms,144,Larrabee St & Webster Ave,41.92175,-87.64401,15.0,229,Southport Ave & Roscoe St,41.943739,-87.66402,19.0
148,2354682,2014,6,27,0,19,Subscriber,Male,2014-06-30 19:17:00,2014-06-30 19:36:00,19.683333333333334,73.0,tstorms,264,Stetson Ave & South Water St,41.886835,-87.62232,19.0,174,Canal St & Madison St,41.882091,-87.639833,23.0
149,2354681,2014,6,27,0,19,Subscriber,Male,2014-06-30 19:17:00,2014-06-30 19:24:00,7.966666666666667,73.0,tstorms,289,Wells St & Concord Ln,41.912202,-87.634664,19.0,337,Clark St & Chicago Ave,41.896544,-87.630931,19.0
150,2354680,2014,6,27,0,19,Subscriber,Male,2014-06-30 19:16:00,2014-06-30 19:25:00,8.733333333333333,73.0,tstorms,100,Orleans St & Merchandise Mart Plaza,41.888243,-87.63639,23.0,92,Carpenter St & Huron St,41.894556,-87.653449,19.0
151,2354678,2014,6,27,0,19,Subscriber,Female,2014-06-30 19:16:00,2014-06-30 19:23:00,6.283333333333333,73.0,tstorms,31,Franklin St & Chicago Ave,41.89680204,-87.63563839,23.0,301,Clark St & Schiller St,41.907993,-87.631501,19.0
152,2354667,2014,6,27,0,19,Subscriber,Male,2014-06-30 19:15:00,2014-06-30 19:21:00,5.8,73.0,tstorms,140,Dearborn Pkwy & Delaware Pl,41.899007,-87.629928,19.0,74,Kingsbury St & Erie St,41.89384315,-87.64185116,23.0
153,2354665,2014,6,27,0,19,Subscriber,Female,2014-06-30 19:15:00,2014-06-30 19:21:00,5.583333333333333,73.0,tstorms,284,Michigan Ave & Jackson Blvd,41.87785,-87.62408,23.0,255,Indiana Ave & Roosevelt Rd,41.867888,-87.623041,31.0
154,2354661,2014,6,27,0,19,Subscriber,Female,2014-06-30 19:15:00,2014-06-30 19:18:00,2.716666666666667,73.0,tstorms,130,Damen Ave & Division St,41.90331,-87.67695,15.0,210,Ashland Ave & Division St,41.903448,-87.669313,19.0
155,2354660,2014,6,27,0,19,Subscriber,Male,2014-06-30 19:15:00,2014-06-30 19:18:00,2.8,73.0,tstorms,130,Damen Ave & Division St,41.90331,-87.67695,15.0,210,Ashland Ave & Division St,41.903448,-87.669313,19.0
156,2354659,2014,6,27,0,19,Subscriber,Female,2014-06-30 19:15:00,2014-06-30 19:19:00,4.116666666666666,73.0,tstorms,30,Ashland Ave & Augusta Blvd,41.899643,-87.6677,15.0,350,Ashland Ave & Chicago Ave,41.895966,-87.66774699999999,15.0
157,2354657,2014,6,27,0,19,Subscriber,Male,2014-06-30 19:15:00,2014-06-30 19:21:00,6.033333333333333,73.0,tstorms,115,Sheffield Ave & Wellington Ave,41.936253,-87.653566,23.0,296,Broadway & Belmont Ave,41.940106,-87.645451,15.0
158,2354650,2014,6,27,0,19,Subscriber,Male,2014-06-30 19:14:00,2014-06-30 19:21:00,6.666666666666667,73.0,tstorms,283,LaSalle St & Jackson Blvd,41.87817,-87.631985,23.0,59,Wabash Ave & Roosevelt Rd,41.8671729952,-87.6259550069,19.0
159,2354648,2014,6,27,0,19,Subscriber,Male,2014-06-30 19:14:00,2014-06-30 19:17:00,3.25,73.0,tstorms,198,Halsted St & Madison St,41.88175,-87.6478,19.0,77,Clinton St & Madison St,41.8815824,-87.64127743,23.0
160,2354647,2014,6,27,0,19,Subscriber,Male,2014-06-30 19:13:00,2014-06-30 19:20:00,6.65,73.0,tstorms,340,Clark St & Wrightwood Ave,41.929546,-87.643118,15.0,340,Clark St & Wrightwood Ave,41.929546,-87.643118,15.0
161,2354646,2014,6,27,0,19,Subscriber,Male,2014-06-30 19:13:00,2014-06-30 19:21:00,7.333333333333333,73.0,tstorms,93,Sheffield Ave & Willow St,41.913688,-87.652855,15.0,343,Racine Ave & Wrightwood Ave,41.928887,-87.658971,15.0
162,2354644,2014,6,27,0,19,Subscriber,Male,2014-06-30 19:13:00,2014-06-30 19:31:00,18.116666666666667,73.0,tstorms,127,Lincoln Ave & Fullerton Ave,41.925905,-87.64926,15.0,298,Lincoln Ave & Belle Plaine Ave,41.955927,-87.679259,15.0
163,2354643,2014,6,27,0,19,Subscriber,Male,2014-06-30 19:13:00,2014-06-30 19:22:00,9.116666666666667,73.0,tstorms,177,Theater on the Lake,41.926277,-87.630834,15.0,291,Wells St & Evergreen Ave,41.906724,-87.63483000000001,19.0
164,2354642,2014,6,27,0,19,Subscriber,Male,2014-06-30 19:13:00,2014-06-30 19:18:00,5.033333333333333,73.0,tstorms,50,Clark St & Congress Pkwy,41.8759326655,-87.63058453549999,27.0,174,Canal St & Madison St,41.882091,-87.639833,23.0
165,2354641,2014,6,27,0,19,Subscriber,Female,2014-06-30 19:12:00,2014-06-30 19:59:00,46.75,73.0,tstorms,112,Green St & Randolph St,41.884078,-87.648684,15.0,20,Sheffield Ave & Kingsbury St,41.90959193,-87.65349723,15.0
166,2354640,2014,6,27,0,19,Subscriber,Male,2014-06-30 19:12:00,2014-06-30 19:18:00,5.766666666666667,73.0,tstorms,301,Clark St & Schiller St,41.907993,-87.631501,19.0,140,Dearborn Pkwy & Delaware Pl,41.899007,-87.629928,19.0
167,2354638,2014,6,27,0,19,Subscriber,Male,2014-06-30 19:12:00,2014-06-30 19:26:00,14.35,73.0,tstorms,93,Sheffield Ave & Willow St,41.913688,-87.652855,15.0,114,Sheffield Ave & Addison St,41.94688,-87.65445,27.0
168,2354634,2014,6,27,0,19,Subscriber,Male,2014-06-30 19:12:00,2014-06-30 19:32:00,20.866666666666667,73.0,tstorms,176,Clark St & Elm St,41.903233,-87.631253,19.0,25,Michigan Ave & Pearson St,41.89766,-87.62351,23.0
169,2354633,2014,6,27,0,19,Subscriber,Male,2014-06-30 19:11:00,2014-06-30 19:17:00,5.566666666666666,73.0,tstorms,98,LaSalle St & Washington St,41.882664,-87.63253,15.0,52,Michigan Ave & Lake St,41.886024,-87.624117,31.0
170,2354632,2014,6,27,0,19,Subscriber,Female,2014-06-30 19:11:00,2014-06-30 19:15:00,3.6,73.0,tstorms,137,Morgan Ave & 14th Pl,41.862378,-87.651062,15.0,282,Halsted St & Maxwell St,41.86458,-87.64693,15.0
171,2354631,2014,6,27,0,19,Subscriber,Male,2014-06-30 19:11:00,2014-06-30 19:15:00,3.716666666666667,73.0,tstorms,137,Morgan Ave & 14th Pl,41.862378,-87.651062,15.0,282,Halsted St & Maxwell St,41.86458,-87.64693,15.0
172,2354630,2014,6,27,0,19,Subscriber,Male,2014-06-30 19:11:00,2014-06-30 19:20:00,8.433333333333334,73.0,tstorms,196,Cityfront Plaza & N Water St,41.889875,-87.621994,19.0,255,Indiana Ave & Roosevelt Rd,41.867888,-87.623041,31.0
173,2354629,2014,6,27,0,19,Subscriber,Female,2014-06-30 19:11:00,2014-06-30 19:20:00,9.45,73.0,tstorms,154,Southport Ave & Belmont Ave,41.93949,-87.66378,15.0,299,Halsted St & Roscoe St,41.943662,-87.648917,15.0
174,2354627,2014,6,27,0,19,Subscriber,Male,2014-06-30 19:07:00,2014-06-30 19:17:00,9.633333333333333,73.0,tstorms,47,State St & Kinzie St,41.88918,-87.6277,19.0,36,Franklin St & Jackson Blvd,41.8777079559,-87.6353211408,31.0
175,2354626,2014,6,27,0,19,Subscriber,Male,2014-06-30 19:06:00,2014-06-30 19:20:00,14.333333333333334,73.0,tstorms,47,State St & Kinzie St,41.88918,-87.6277,19.0,30,Ashland Ave & Augusta Blvd,41.899643,-87.6677,15.0
176,2354625,2014,6,27,0,19,Subscriber,Male,2014-06-30 19:07:00,2014-06-30 19:59:00,51.55,73.0,tstorms,43,Michigan Ave & Washington St,41.8838927658,-87.6246491409,43.0,277,Ashland Ave & Grand Ave,41.891072,-87.666611,15.0
177,2354624,2014,6,27,0,19,Subscriber,Female,2014-06-30 19:10:00,2014-06-30 19:16:00,6.633333333333334,73.0,tstorms,72,State St & 16th St,41.8601213774,-87.62772918530001,15.0,59,Wabash Ave & Roosevelt Rd,41.8671729952,-87.6259550069,19.0
178,2354623,2014,6,27,0,19,Subscriber,Male,2014-06-30 19:10:00,2014-06-30 19:14:00,4.35,73.0,tstorms,57,Clinton St & Roosevelt Rd,41.8671177825,-87.64108795930001,15.0,68,Clinton St & Tilden St,41.875885,-87.640795,23.0
179,2354621,2014,6,27,0,19,Subscriber,Male,2014-06-30 19:10:00,2014-06-30 19:18:00,8.533333333333333,73.0,tstorms,53,Wells St & Erie St,41.893832,-87.63419499999999,19.0,233,Sangamon St & Washington Blvd,41.883004,-87.65114799999999,15.0
180,2354619,2014,6,27,0,19,Subscriber,Male,2014-06-30 19:10:00,2014-06-30 19:19:00,9.2,73.0,tstorms,223,Clifton Ave & Armitage Ave,41.918216,-87.656936,15.0,340,Clark St & Wrightwood Ave,41.929546,-87.643118,15.0
181,2354616,2014,6,27,0,19,Subscriber,Female,2014-06-30 19:09:00,2014-06-30 19:17:00,7.183333333333334,73.0,tstorms,117,Wilton Ave & Belmont Ave,41.94018,-87.65304,23.0,232,Pine Grove Ave & Waveland Ave,41.949275,-87.646303,23.0
182,2354614,2014,6,27,0,19,Subscriber,Male,2014-06-30 19:09:00,2014-06-30 19:13:00,4.7,73.0,tstorms,57,Clinton St & Roosevelt Rd,41.8671177825,-87.64108795930001,15.0,55,Halsted St & James M Rochford St,41.865861,-87.646611,15.0
183,2354612,2014,6,27,0,19,Subscriber,Male,2014-06-30 19:09:00,2014-06-30 19:18:00,9.416666666666666,73.0,tstorms,48,Larrabee St & Kingsbury St,41.897764,-87.642884,27.0,47,State St & Kinzie St,41.88918,-87.6277,19.0
184,2354611,2014,6,27,0,19,Subscriber,Male,2014-06-30 19:09:00,2014-06-30 19:12:00,3.5166666666666666,73.0,tstorms,50,Clark St & Congress Pkwy,41.8759326655,-87.63058453549999,27.0,68,Clinton St & Tilden St,41.875885,-87.640795,23.0
185,2354610,2014,6,27,0,19,Subscriber,Female,2014-06-30 19:09:00,2014-06-30 19:15:00,6.266666666666667,73.0,tstorms,317,Wood St & Taylor St,41.869154,-87.67104499999999,15.0,205,Paulina St & 18th St,41.857901,-87.668745,15.0
186,2354609,2014,6,27,0,19,Subscriber,Male,2014-06-30 19:09:00,2014-06-30 19:20:00,11.116666666666667,73.0,tstorms,224,Halsted St & Willow St,41.913778,-87.64884,19.0,219,Damen Ave & Cortland St,41.916027,-87.67741099999999,11.0
187,2354608,2014,6,27,0,19,Subscriber,Female,2014-06-30 19:09:00,2014-06-30 19:24:00,15.85,73.0,tstorms,111,Sedgwick St & Huron St,41.894666,-87.638437,19.0,50,Clark St & Congress Pkwy,41.8759326655,-87.63058453549999,27.0
188,2354605,2014,6,27,0,19,Subscriber,Male,2014-06-30 19:08:00,2014-06-30 19:15:00,7.016666666666667,73.0,tstorms,211,St Clair St & Erie St,41.894448,-87.622663,19.0,31,Franklin St & Chicago Ave,41.89680204,-87.63563839,23.0
189,2354601,2014,6,27,0,19,Subscriber,Male,2014-06-30 19:08:00,2014-06-30 19:27:00,18.4,73.0,tstorms,175,Wells St & Polk St,41.872373,-87.633523,19.0,192,Canal St & Adams St,41.878948,-87.63975,39.0
190,2354599,2014,6,27,0,19,Subscriber,Female,2014-06-30 19:08:00,2014-06-30 19:14:00,5.55,73.0,tstorms,300,Broadway & Barry Ave,41.937601,-87.644005,15.0,117,Wilton Ave & Belmont Ave,41.94018,-87.65304,23.0
191,2354597,2014,6,27,0,19,Subscriber,Female,2014-06-30 19:08:00,2014-06-30 19:19:00,11.066666666666666,73.0,tstorms,77,Clinton St & Madison St,41.8815824,-87.64127743,23.0,84,Green St & Milwaukee Ave,41.891733,-87.64872700000001,19.0
192,2354596,2014,6,27,0,19,Subscriber,Male,2014-06-30 19:08:00,2014-06-30 19:17:00,9.283333333333331,73.0,tstorms,175,Wells St & Polk St,41.872373,-87.633523,19.0,19,Loomis St & Taylor St,41.869417,-87.660996,15.0
193,2354595,2014,6,27,0,19,Subscriber,Female,2014-06-30 19:08:00,2014-06-30 19:17:00,9.5,73.0,tstorms,313,Lakeview Ave & Fullerton Pkwy,41.925858000000005,-87.638973,19.0,289,Wells St & Concord Ln,41.912202,-87.634664,19.0
194,2354594,2014,6,27,0,19,Subscriber,Female,2014-06-30 19:08:00,2014-06-30 19:14:00,6.833333333333333,73.0,tstorms,5,State St & Harrison St,41.8739580629,-87.62773948590001,19.0,49,Dearborn St & Monroe St,41.881319815,-87.6295209193,27.0
195,2354593,2014,6,27,0,19,Subscriber,Female,2014-06-30 19:07:00,2014-06-30 19:17:00,9.6,73.0,tstorms,168,Michigan Ave & 14th St,41.864059000000005,-87.623727,19.0,37,Dearborn St & Adams St,41.8793563587,-87.62979103629999,19.0
196,2354589,2014,6,27,0,19,Subscriber,Male,2014-06-30 19:07:00,2014-06-30 19:18:00,11.0,73.0,tstorms,51,Clark St & Randolph St,41.884576228,-87.63188991,31.0,176,Clark St & Elm St,41.903233,-87.631253,19.0
197,2354586,2014,6,27,0,19,Subscriber,Male,2014-06-30 19:02:00,2014-06-30 19:26:00,23.9,73.0,tstorms,110,State St & Erie St,41.893975,-87.628623,23.0,16,Wood St & North Ave,41.910329,-87.672516,11.0
198,2354585,2014,6,27,0,19,Subscriber,Male,2014-06-30 19:07:00,2014-06-30 19:13:00,6.466666666666667,73.0,tstorms,143,Sedgwick St & Webster Ave,41.92197,-87.63854,15.0,300,Broadway & Barry Ave,41.937601,-87.644005,15.0
199,2354584,2014,6,27,0,19,Subscriber,Male,2014-06-30 19:07:00,2014-06-30 19:16:00,9.45,73.0,tstorms,195,Columbus Dr & Randolph St,41.884728,-87.61952099999999,31.0,195,Columbus Dr & Randolph St,41.884728,-87.61952099999999,31.0
